STATION,DATE,HOUR,REPORT_TYPE,SOURCE,HourlyDryBulbTemperature
USW00013958,1/14/2020,22:03:00,FM-16,343,69
USW00013958,1/14/2020,22:51:00,FM-15,343,69
USW00013958,1/14/2020,23:51:00,FM-15,343,70
USW00013958,1/15/2020,0:00:00,FM-12,220,70
USW00013958,1/15/2020,0:23:00,FM-16,343,70
USW00013958,1/15/2020,0:33:00,FM-16,343,70
USW00013958,1/15/2020,0:51:00,FM-15,343,69
USW00013958,1/15/2020,1:51:00,FM-15,343,69
USW00013958,1/15/2020,2:51:00,FM-15,343,70
USW00013958,1/15/2020,3:23:00,FM-16,343,70
USW00013958,1/15/2020,3:49:00,FM-16,343,70
USW00013958,1/15/2020,3:51:00,FM-15,343,70
USW00013958,1/15/2020,4:11:00,FM-16,343,70
USW00013958,1/15/2020,4:46:00,FM-16,343,70
USW00013958,1/15/2020,4:51:00,FM-15,343,70
USW00013958,1/15/2020,5:07:00,FM-16,343,69
USW00013958,1/15/2020,5:30:00,FM-16,343,69
USW00013958,1/15/2020,5:51:00,FM-15,343,69
USW00013958,1/15/2020,6:00:00,FM-12,220,69
USW00013958,1/15/2020,6:07:00,FM-16,343,69
USW00013958,1/15/2020,6:18:00,FM-16,343,70
USW00013958,1/15/2020,6:25:00,FM-16,343,69
USW00013958,1/15/2020,6:49:00,FM-16,343,70
USW00013958,1/15/2020,6:51:00,FM-15,343,70
USW00013958,1/15/2020,7:16:00,FM-16,343,70
USW00013958,1/15/2020,7:26:00,FM-16,343,70
USW00013958,1/15/2020,7:51:00,FM-15,343,70
USW00013958,1/15/2020,8:05:00,FM-16,343,70
USW00013958,1/15/2020,8:40:00,FM-16,343,71
USW00013958,1/15/2020,8:51:00,FM-15,343,71
USW00013958,1/15/2020,9:39:00,FM-16,343,72
USW00013958,1/15/2020,9:51:00,FM-15,343,72
USW00013958,1/15/2020,10:49:00,FM-16,343,75
USW00013958,1/15/2020,10:51:00,FM-15,343,75
USW00013958,1/15/2020,11:51:00,FM-15,343,76
USW00013958,1/15/2020,11:59:00,FM-16,343,76
USW00013958,1/15/2020,12:00:00,FM-12,220,76
USW00013958,1/15/2020,12:43:00,FM-16,343,78
USW00013958,1/15/2020,12:51:00,FM-15,343,79
USW00013958,1/15/2020,12:58:00,FM-16,343,78
USW00013958,1/15/2020,13:51:00,FM-15,343,78
USW00013958,1/15/2020,14:51:00,FM-15,343,80
USW00013958,1/15/2020,15:51:00,FM-15,343,81
USW00013958,1/15/2020,16:51:00,FM-15,343,79
USW00013958,1/15/2020,17:51:00,FM-15,343,77
USW00013958,1/15/2020,18:00:00,FM-12,220,77
USW00013958,1/15/2020,18:51:00,FM-15,343,77
USW00013958,1/15/2020,19:51:00,FM-15,343,75
USW00013958,1/15/2020,20:51:00,FM-15,343,73
USW00013958,1/15/2020,21:51:00,FM-15,343,71
USW00013958,1/15/2020,22:49:00,FM-16,343,72
USW00013958,1/15/2020,22:51:00,FM-15,343,71
USW00013958,1/15/2020,23:46:00,FM-16,343,72
USW00013958,1/15/2020,23:51:00,FM-15,343,71
USW00013958,1/16/2020,0:00:00,FM-12,220,71
USW00013958,1/16/2020,0:51:00,FM-15,343,71
USW00013958,1/16/2020,1:51:00,FM-15,343,71
USW00013958,1/16/2020,2:51:00,FM-15,343,70
USW00013958,1/16/2020,3:37:00,FM-16,343,70
USW00013958,1/16/2020,3:51:00,FM-15,343,70
USW00013958,1/16/2020,4:36:00,FM-16,343,70
USW00013958,1/16/2020,4:51:00,FM-15,343,70
USW00013958,1/16/2020,5:28:00,FM-16,343,69
USW00013958,1/16/2020,5:51:00,FM-15,343,70
USW00013958,1/16/2020,5:59:00,FM-16,343,70
USW00013958,1/16/2020,6:00:00,FM-12,220,70
USW00013958,1/16/2020,6:28:00,FM-16,343,70
USW00013958,1/16/2020,6:51:00,FM-15,343,70
USW00013958,1/16/2020,7:11:00,FM-16,343,64
USW00013958,1/16/2020,7:51:00,FM-15,343,61
USW00013958,1/16/2020,8:05:00,FM-16,343,61
USW00013958,1/16/2020,8:12:00,FM-16,343,60
USW00013958,1/16/2020,8:20:00,FM-16,343,60
USW00013958,1/16/2020,8:40:00,FM-16,343,59
USW00013958,1/16/2020,8:51:00,FM-15,343,59
USW00013958,1/16/2020,9:51:00,FM-15,343,59
USW00013958,1/16/2020,10:51:00,FM-15,343,58
USW00013958,1/16/2020,11:51:00,FM-15,343,58
USW00013958,1/16/2020,12:00:00,FM-12,220,58
USW00013958,1/16/2020,12:51:00,FM-15,343,60
USW00013958,1/16/2020,13:51:00,FM-15,343,59
USW00013958,1/16/2020,14:51:00,FM-15,343,58
USW00013958,1/16/2020,15:51:00,FM-15,343,58
USW00013958,1/16/2020,16:11:00,FM-16,343,58
USW00013958,1/16/2020,16:51:00,FM-15,343,57
USW00013958,1/16/2020,17:51:00,FM-15,343,57
USW00013958,1/16/2020,18:00:00,FM-12,220,57
USW00013958,1/16/2020,18:34:00,FM-16,343,57
USW00013958,1/16/2020,18:51:00,FM-15,343,57
USW00013958,1/16/2020,19:12:00,FM-16,343,57
USW00013958,1/16/2020,19:32:00,FM-16,343,57
USW00013958,1/16/2020,19:40:00,FM-16,343,57
USW00013958,1/16/2020,19:51:00,FM-15,343,57
USW00013958,1/16/2020,20:38:00,FM-16,343,58
USW00013958,1/16/2020,20:51:00,FM-15,343,58
USW00013958,1/16/2020,21:30:00,FM-16,343,58
USW00013958,1/16/2020,21:51:00,FM-15,343,58
USW00013958,1/16/2020,22:51:00,FM-15,343,58
USW00013958,1/16/2020,23:51:00,FM-15,343,57
USW00013958,1/17/2020,0:00:00,FM-12,220,57
USW00013958,1/17/2020,0:49:00,FM-16,343,55
USW00013958,1/17/2020,0:51:00,FM-15,343,56
USW00013958,1/17/2020,1:51:00,FM-15,343,56
USW00013958,1/17/2020,2:23:00,FM-16,343,56
USW00013958,1/17/2020,2:30:00,FM-16,343,56
USW00013958,1/17/2020,2:49:00,FM-16,343,55
USW00013958,1/17/2020,2:51:00,FM-15,343,56
USW00013958,1/17/2020,3:33:00,FM-16,343,56
USW00013958,1/17/2020,3:51:00,FM-15,343,56
USW00013958,1/17/2020,4:51:00,FM-15,343,53
USW00013958,1/17/2020,5:51:00,FM-15,343,52
USW00013958,1/17/2020,6:00:00,FM-12,220,52
USW00013958,1/17/2020,6:17:00,FM-16,343,52
USW00013958,1/17/2020,6:32:00,FM-16,343,52
USW00013958,1/17/2020,6:51:00,FM-15,343,52
USW00013958,1/17/2020,7:51:00,FM-15,343,51
USW00013958,1/17/2020,8:44:00,FM-16,343,50
USW00013958,1/17/2020,8:51:00,FM-15,343,50
USW00013958,1/17/2020,9:03:00,FM-16,343,50
USW00013958,1/17/2020,9:10:00,FM-16,343,50
USW00013958,1/17/2020,9:14:00,FM-16,343,50
USW00013958,1/17/2020,9:51:00,FM-15,343,50
USW00013958,1/17/2020,10:51:00,FM-15,343,50
USW00013958,1/17/2020,11:51:00,FM-15,343,51
USW00013958,1/17/2020,12:00:00,FM-12,220,51
USW00013958,1/17/2020,12:51:00,FM-15,343,52
USW00013958,1/17/2020,13:51:00,FM-15,343,55
USW00013958,1/17/2020,14:39:00,FM-16,343,58
USW00013958,1/17/2020,14:51:00,FM-15,343,56
USW00013958,1/17/2020,15:14:00,FM-16,343,56
USW00013958,1/17/2020,15:51:00,FM-15,343,57
USW00013958,1/17/2020,16:15:00,FM-16,343,57
USW00013958,1/17/2020,16:51:00,FM-15,343,56
USW00013958,1/17/2020,17:51:00,FM-15,343,56
USW00013958,1/17/2020,18:00:00,FM-12,220,56
USW00013958,1/17/2020,18:51:00,FM-15,343,57
USW00013958,1/17/2020,19:51:00,FM-15,343,57
USW00013958,1/17/2020,20:51:00,FM-15,343,58
USW00013958,1/17/2020,21:42:00,FM-16,343,57
USW00013958,1/17/2020,21:49:00,FM-16,343,57
USW00013958,1/17/2020,21:51:00,FM-15,343,58
USW00013958,1/17/2020,22:14:00,FM-16,343,59
USW00013958,1/17/2020,22:51:00,FM-15,343,58
USW00013958,1/17/2020,23:15:00,FM-16,343,58
USW00013958,1/17/2020,23:27:00,FM-16,343,58
USW00013958,1/17/2020,23:51:00,FM-15,343,59
USW00013958,1/18/2020,0:00:00,FM-12,220,59
USW00013958,1/18/2020,0:51:00,FM-15,343,63
USW00013958,1/18/2020,1:49:00,FM-16,343,63
USW00013958,1/18/2020,1:51:00,FM-15,343,63
USW00013958,1/18/2020,2:12:00,FM-16,343,64
USW00013958,1/18/2020,2:21:00,FM-16,343,64
USW00013958,1/18/2020,2:49:00,FM-16,343,64
USW00013958,1/18/2020,2:51:00,FM-15,343,64
USW00013958,1/18/2020,3:11:00,FM-16,343,65
USW00013958,1/18/2020,3:34:00,FM-16,343,65
USW00013958,1/18/2020,3:42:00,FM-16,343,65
USW00013958,1/18/2020,3:51:00,FM-15,343,64
USW00013958,1/18/2020,4:03:00,FM-16,343,64
USW00013958,1/18/2020,4:17:00,FM-16,343,64
USW00013958,1/18/2020,4:40:00,FM-16,343,64
USW00013958,1/18/2020,4:43:00,FM-16,343,64
USW00013958,1/18/2020,4:49:00,FM-16,343,64
USW00013958,1/18/2020,4:51:00,FM-15,343,64
USW00013958,1/18/2020,5:16:00,FM-16,343,64
USW00013958,1/18/2020,5:46:00,FM-16,343,64
USW00013958,1/18/2020,5:49:00,FM-16,343,64
USW00013958,1/18/2020,5:51:00,FM-15,343,64
USW00013958,1/18/2020,6:00:00,FM-12,220,64
USW00013958,1/18/2020,6:01:00,FM-16,343,64
USW00013958,1/18/2020,6:10:00,FM-16,343,65
USW00013958,1/18/2020,6:20:00,FM-16,343,65
USW00013958,1/18/2020,6:30:00,FM-16,343,64
USW00013958,1/18/2020,6:39:00,FM-16,343,64
USW00013958,1/18/2020,6:51:00,FM-15,343,64
USW00013958,1/18/2020,7:02:00,FM-16,343,64
USW00013958,1/18/2020,7:19:00,FM-16,343,64
USW00013958,1/18/2020,7:25:00,FM-16,343,64
USW00013958,1/18/2020,7:40:00,FM-16,343,64
USW00013958,1/18/2020,7:47:00,FM-16,343,64
USW00013958,1/18/2020,7:51:00,FM-15,343,65
USW00013958,1/18/2020,8:14:00,FM-16,343,65
USW00013958,1/18/2020,8:51:00,FM-15,343,64
USW00013958,1/18/2020,9:51:00,FM-15,343,63
USW00013958,1/18/2020,9:58:00,FM-16,343,63
USW00013958,1/18/2020,10:51:00,FM-15,343,65
USW00013958,1/18/2020,11:51:00,FM-15,343,66
USW00013958,1/18/2020,12:00:00,FM-12,220,66
USW00013958,1/18/2020,12:51:00,FM-15,343,69
USW00013958,1/18/2020,13:51:00,FM-15,343,67
USW00013958,1/18/2020,14:51:00,FM-15,343,70
USW00013958,1/18/2020,15:51:00,FM-15,343,68
USW00013958,1/18/2020,16:51:00,FM-15,343,65
USW00013958,1/18/2020,17:51:00,FM-15,343,62
USW00013958,1/18/2020,18:00:00,FM-12,220,62
USW00013958,1/18/2020,18:51:00,FM-15,343,59
USW00013958,1/18/2020,19:51:00,FM-15,343,56
USW00013958,1/18/2020,20:51:00,FM-15,343,54
USW00013958,1/18/2020,21:51:00,FM-15,343,52
USW00013958,1/18/2020,22:51:00,FM-15,343,50
USW00013958,1/18/2020,23:51:00,FM-15,343,49
USW00013958,1/19/2020,0:00:00,FM-12,220,49
USW00013958,1/19/2020,0:51:00,FM-15,343,48
USW00013958,1/19/2020,1:51:00,FM-15,343,47
USW00013958,1/19/2020,2:51:00,FM-15,343,45
USW00013958,1/19/2020,3:51:00,FM-15,343,44
USW00013958,1/19/2020,4:51:00,FM-15,343,44
USW00013958,1/19/2020,5:51:00,FM-15,343,42
USW00013958,1/19/2020,6:00:00,FM-12,220,42
USW00013958,1/19/2020,6:51:00,FM-15,343,41
USW00013958,1/19/2020,7:51:00,FM-15,343,42
USW00013958,1/19/2020,8:51:00,FM-15,343,45
USW00013958,1/19/2020,9:51:00,FM-15,343,48
USW00013958,1/19/2020,10:51:00,FM-15,343,51
USW00013958,1/19/2020,11:51:00,FM-15,343,53
USW00013958,1/19/2020,12:00:00,FM-12,220,53
USW00013958,1/19/2020,12:51:00,FM-15,343,55
USW00013958,1/19/2020,13:51:00,FM-15,343,57
USW00013958,1/19/2020,14:51:00,FM-15,343,57
USW00013958,1/19/2020,15:51:00,FM-15,343,58
USW00013958,1/19/2020,16:51:00,FM-15,343,56
USW00013958,1/19/2020,17:51:00,FM-15,343,53
USW00013958,1/19/2020,18:00:00,FM-12,220,53
USW00013958,1/19/2020,18:51:00,FM-15,343,52
USW00013958,1/19/2020,19:51:00,FM-15,343,51
USW00013958,1/19/2020,20:51:00,FM-15,343,49
USW00013958,1/19/2020,21:51:00,FM-15,343,48
USW00013958,1/19/2020,22:51:00,FM-15,343,
USW00013958,1/19/2020,23:51:00,FM-15,343,
USW00013958,1/20/2020,0:00:00,FM-12,220,
USW00013958,1/20/2020,0:51:00,FM-15,343,
USW00013958,1/20/2020,1:51:00,FM-15,343,
USW00013958,1/20/2020,2:51:00,FM-15,343,
USW00013958,1/20/2020,3:51:00,FM-15,343,
USW00013958,1/20/2020,4:51:00,FM-15,343,
USW00013958,1/20/2020,5:51:00,FM-15,343,
USW00013958,1/20/2020,6:00:00,FM-12,220,
USW00013958,1/20/2020,6:51:00,FM-15,343,
USW00013958,1/20/2020,7:51:00,FM-15,343,
USW00013958,1/20/2020,8:51:00,FM-15,343,
USW00013958,1/20/2020,9:51:00,FM-15,343,
USW00013958,1/20/2020,10:51:00,FM-15,343,
USW00013958,1/20/2020,11:51:00,FM-15,343,
USW00013958,1/20/2020,12:00:00,FM-12,220,
USW00013958,1/20/2020,12:51:00,FM-15,343,
USW00013958,1/20/2020,13:51:00,FM-15,343,
USW00013958,1/20/2020,14:51:00,FM-15,343,
USW00013958,1/20/2020,15:51:00,FM-15,343,
USW00013958,1/20/2020,16:51:00,FM-15,343,
USW00013958,1/20/2020,17:51:00,FM-15,343,
USW00013958,1/20/2020,18:00:00,FM-12,220,
USW00013958,1/20/2020,18:51:00,FM-15,343,
USW00013958,1/20/2020,19:51:00,FM-15,343,
USW00013958,1/20/2020,20:51:00,FM-15,343,
USW00013958,1/20/2020,21:51:00,FM-15,343,
USW00013958,1/20/2020,22:51:00,FM-15,343,
USW00013958,1/20/2020,23:51:00,FM-15,343,
USW00013958,1/21/2020,0:00:00,FM-12,220,
USW00013958,1/21/2020,0:51:00,FM-15,343,
USW00013958,1/21/2020,1:51:00,FM-15,343,
USW00013958,1/21/2020,2:51:00,FM-15,343,
USW00013958,1/21/2020,3:51:00,FM-15,343,
USW00013958,1/21/2020,4:51:00,FM-15,343,
USW00013958,1/21/2020,5:51:00,FM-15,343,
USW00013958,1/21/2020,6:00:00,FM-12,220,
USW00013958,1/21/2020,6:51:00,FM-15,343,
USW00013958,1/21/2020,7:51:00,FM-15,343,
USW00013958,1/21/2020,8:51:00,FM-15,343,
USW00013958,1/21/2020,9:51:00,FM-15,343,
USW00013958,1/21/2020,10:51:00,FM-15,343,
USW00013958,1/21/2020,11:51:00,FM-15,343,
USW00013958,1/21/2020,12:00:00,FM-12,220,
USW00013958,1/21/2020,13:51:00,FM-15,343,
USW00013958,1/21/2020,15:51:00,FM-15,343,61
USW00013958,1/21/2020,16:51:00,FM-15,343,59
USW00013958,1/21/2020,17:51:00,FM-15,343,58
USW00013958,1/21/2020,18:00:00,FM-12,220,58
USW00013958,1/21/2020,18:51:00,FM-15,343,58
USW00013958,1/21/2020,19:51:00,FM-15,343,57
USW00013958,1/21/2020,20:51:00,FM-15,343,55
USW00013958,1/21/2020,21:51:00,FM-15,343,54
USW00013958,1/21/2020,22:37:00,FM-16,343,53
USW00013958,1/21/2020,22:51:00,FM-15,343,53
USW00013958,1/21/2020,23:51:00,FM-15,343,52
USW00013958,1/22/2020,0:00:00,FM-12,220,52
USW00013958,1/22/2020,0:51:00,FM-15,343,49
USW00013958,1/22/2020,1:51:00,FM-15,343,48
USW00013958,1/22/2020,2:51:00,FM-15,343,47
USW00013958,1/22/2020,3:41:00,FM-16,343,47
USW00013958,1/22/2020,3:51:00,FM-15,343,47
USW00013958,1/22/2020,4:06:00,FM-16,343,47
USW00013958,1/22/2020,4:51:00,FM-15,343,47
USW00013958,1/22/2020,5:51:00,FM-15,343,48
USW00013958,1/22/2020,6:00:00,FM-12,220,48
USW00013958,1/22/2020,6:49:00,FM-16,343,48
USW00013958,1/22/2020,6:51:00,FM-15,343,48
USW00013958,1/22/2020,7:49:00,FM-16,343,48
USW00013958,1/22/2020,7:51:00,FM-15,343,49
USW00013958,1/22/2020,8:21:00,FM-16,343,49
USW00013958,1/22/2020,8:51:00,FM-15,343,50
USW00013958,1/22/2020,9:51:00,FM-15,343,51
USW00013958,1/22/2020,10:51:00,FM-15,343,52
USW00013958,1/22/2020,10:57:00,FM-16,343,52
USW00013958,1/22/2020,11:17:00,FM-16,343,52
USW00013958,1/22/2020,11:25:00,FM-16,343,52
USW00013958,1/22/2020,11:38:00,FM-16,343,52
USW00013958,1/22/2020,11:45:00,FM-16,343,54
USW00013958,1/22/2020,11:46:00,FM-15,343,53
USW00013958,1/22/2020,12:00:00,FM-12,220,53
USW00013958,1/22/2020,12:51:00,FM-15,343,55
USW00013958,1/22/2020,13:49:00,FM-16,343,55
USW00013958,1/22/2020,13:51:00,FM-15,343,56
USW00013958,1/22/2020,14:44:00,FM-16,343,57
USW00013958,1/22/2020,14:51:00,FM-15,343,57
USW00013958,1/22/2020,15:40:00,FM-16,343,57
USW00013958,1/22/2020,15:51:00,FM-15,343,57
USW00013958,1/22/2020,16:38:00,FM-16,343,58
USW00013958,1/22/2020,16:51:00,FM-15,343,58
USW00013958,1/22/2020,17:49:00,FM-16,343,57
USW00013958,1/22/2020,17:51:00,FM-15,343,58
USW00013958,1/22/2020,18:00:00,FM-12,220,58
USW00013958,1/22/2020,18:01:00,FM-16,343,58
USW00013958,1/22/2020,18:03:00,FM-16,343,58
USW00013958,1/22/2020,18:06:00,FM-16,343,58
USW00013958,1/22/2020,18:15:00,FM-16,343,58
USW00013958,1/22/2020,18:25:00,FM-16,343,58
USW00013958,1/22/2020,18:32:00,FM-16,343,58
USW00013958,1/22/2020,18:49:00,FM-16,343,57
USW00013958,1/22/2020,18:51:00,FM-15,343,58
USW00013958,1/22/2020,19:12:00,FM-16,343,58
USW00013958,1/22/2020,19:24:00,FM-16,343,58
USW00013958,1/22/2020,19:49:00,FM-16,343,59
USW00013958,1/22/2020,19:51:00,FM-15,343,58
USW00013958,1/22/2020,20:43:00,FM-16,343,59
USW00013958,1/22/2020,20:51:00,FM-15,343,58
USW00013958,1/22/2020,21:13:00,FM-16,343,59
USW00013958,1/22/2020,21:21:00,FM-16,343,59
USW00013958,1/22/2020,21:32:00,FM-16,343,59
USW00013958,1/22/2020,21:51:00,FM-15,343,58
USW00013958,1/22/2020,21:57:00,FM-16,343,58
USW00013958,1/22/2020,22:03:00,FM-16,343,58
USW00013958,1/22/2020,22:49:00,FM-16,343,57
USW00013958,1/22/2020,22:51:00,FM-15,343,56
USW00013958,1/22/2020,23:06:00,FM-16,343,56
USW00013958,1/22/2020,23:27:00,FM-16,343,55
USW00013958,1/22/2020,23:39:00,FM-16,343,54
USW00013958,1/22/2020,23:45:00,FM-16,343,54
USW00013958,1/22/2020,23:46:00,FM-15,343,54
USW00013958,1/23/2020,0:00:00,FM-12,220,54
USW00013958,1/23/2020,0:14:00,FM-16,343,53
USW00013958,1/23/2020,0:51:00,FM-15,343,54
USW00013958,1/23/2020,1:02:00,FM-16,343,53
USW00013958,1/23/2020,1:51:00,FM-15,343,52
USW00013958,1/23/2020,2:03:00,FM-16,343,51
USW00013958,1/23/2020,2:17:00,FM-16,343,52
USW00013958,1/23/2020,2:30:00,FM-16,343,52
USW00013958,1/23/2020,2:36:00,FM-16,343,52
USW00013958,1/23/2020,2:39:00,FM-16,343,52
USW00013958,1/23/2020,2:51:00,FM-15,343,52
USW00013958,1/23/2020,3:51:00,FM-15,343,52
USW00013958,1/23/2020,4:09:00,FM-16,343,52
USW00013958,1/23/2020,4:51:00,FM-15,343,51
USW00013958,1/23/2020,5:14:00,FM-16,343,52
USW00013958,1/23/2020,5:39:00,FM-16,343,52
USW00013958,1/23/2020,5:51:00,FM-15,343,52
USW00013958,1/23/2020,6:00:00,FM-12,220,52
USW00013958,1/23/2020,6:51:00,FM-15,343,51
USW00013958,1/23/2020,7:51:00,FM-15,343,51
USW00013958,1/23/2020,8:26:00,FM-16,343,52
USW00013958,1/23/2020,8:51:00,FM-15,343,52
USW00013958,1/23/2020,9:51:00,FM-15,343,54
USW00013958,1/23/2020,10:51:00,FM-15,343,58
USW00013958,1/23/2020,11:12:00,FM-16,343,60
USW00013958,1/23/2020,11:51:00,FM-15,343,62
USW00013958,1/23/2020,12:00:00,FM-12,220,62
USW00013958,1/23/2020,12:51:00,FM-15,343,66
USW00013958,1/23/2020,13:51:00,FM-15,343,67
USW00013958,1/23/2020,14:51:00,FM-15,343,66
USW00013958,1/23/2020,15:51:00,FM-15,343,66
USW00013958,1/23/2020,16:51:00,FM-15,343,63
USW00013958,1/23/2020,17:51:00,FM-15,343,60
USW00013958,1/23/2020,18:00:00,FM-12,220,60
USW00013958,1/23/2020,18:51:00,FM-15,343,56
USW00013958,1/23/2020,19:51:00,FM-15,343,55
USW00013958,1/23/2020,20:51:00,FM-15,343,53
USW00013958,1/23/2020,21:51:00,FM-15,343,50
USW00013958,1/23/2020,22:51:00,FM-15,343,48
USW00013958,1/23/2020,23:51:00,FM-15,343,49
USW00013958,1/24/2020,0:00:00,FM-12,220,49
USW00013958,1/24/2020,0:51:00,FM-15,343,45
USW00013958,1/24/2020,1:51:00,FM-15,343,46
USW00013958,1/24/2020,2:51:00,FM-15,343,46
USW00013958,1/24/2020,3:51:00,FM-15,343,45
USW00013958,1/24/2020,4:51:00,FM-15,343,45
USW00013958,1/24/2020,5:51:00,FM-15,343,44
USW00013958,1/24/2020,6:00:00,FM-12,220,44
USW00013958,1/24/2020,6:51:00,FM-15,343,43
USW00013958,1/24/2020,7:51:00,FM-15,343,44
USW00013958,1/24/2020,8:51:00,FM-15,343,48
USW00013958,1/24/2020,9:51:00,FM-15,343,52
USW00013958,1/24/2020,10:51:00,FM-15,343,59
USW00013958,1/24/2020,11:51:00,FM-15,343,63
USW00013958,1/24/2020,12:00:00,FM-12,220,63
USW00013958,1/24/2020,12:51:00,FM-15,343,65
USW00013958,1/24/2020,13:51:00,FM-15,343,66
USW00013958,1/24/2020,14:51:00,FM-15,343,68
USW00013958,1/24/2020,15:51:00,FM-15,343,68
USW00013958,1/24/2020,16:51:00,FM-15,343,66
USW00013958,1/24/2020,17:51:00,FM-15,343,63
USW00013958,1/24/2020,18:00:00,FM-12,220,63
USW00013958,1/24/2020,18:51:00,FM-15,343,60
USW00013958,1/24/2020,19:51:00,FM-15,343,56
USW00013958,1/24/2020,20:51:00,FM-15,343,54
USW00013958,1/24/2020,21:51:00,FM-15,343,52
USW00013958,1/24/2020,22:51:00,FM-15,343,51
USW00013958,1/24/2020,23:51:00,FM-15,343,49
USW00013958,1/25/2020,0:00:00,FM-12,220,49
USW00013958,1/25/2020,0:51:00,FM-15,343,50
USW00013958,1/25/2020,1:51:00,FM-15,343,47
USW00013958,1/25/2020,2:51:00,FM-15,343,48
USW00013958,1/25/2020,3:51:00,FM-15,343,46
USW00013958,1/25/2020,4:51:00,FM-15,343,45
USW00013958,1/25/2020,5:51:00,FM-15,343,44
USW00013958,1/25/2020,6:00:00,FM-12,220,44
USW00013958,1/25/2020,6:51:00,FM-15,343,43
USW00013958,1/25/2020,7:51:00,FM-15,343,45
USW00013958,1/25/2020,8:51:00,FM-15,343,48
USW00013958,1/25/2020,9:51:00,FM-15,343,55
USW00013958,1/25/2020,10:51:00,FM-15,343,59
USW00013958,1/25/2020,11:51:00,FM-15,343,65
USW00013958,1/25/2020,12:00:00,FM-12,220,65
USW00013958,1/25/2020,12:51:00,FM-15,343,66
USW00013958,1/25/2020,13:51:00,FM-15,343,67
USW00013958,1/25/2020,14:51:00,FM-15,343,66
USW00013958,1/25/2020,15:51:00,FM-15,343,66
USW00013958,1/25/2020,16:51:00,FM-15,343,65
USW00013958,1/25/2020,17:00:00,FM-16,343,65
USW00013958,1/25/2020,17:51:00,FM-15,343,64
USW00013958,1/25/2020,18:00:00,FM-12,220,64
USW00013958,1/25/2020,18:51:00,FM-15,343,61
USW00013958,1/25/2020,19:04:00,FM-16,343,61
USW00013958,1/25/2020,19:15:00,FM-16,343,61
USW00013958,1/25/2020,19:51:00,FM-15,343,60
USW00013958,1/25/2020,20:25:00,FM-16,343,60
USW00013958,1/25/2020,20:51:00,FM-15,343,60
USW00013958,1/25/2020,21:10:00,FM-16,343,60
USW00013958,1/25/2020,21:51:00,FM-15,343,60
USW00013958,1/25/2020,22:51:00,FM-15,343,60
USW00013958,1/25/2020,23:32:00,FM-16,343,59
USW00013958,1/25/2020,23:51:00,FM-15,343,59
USW00013958,1/26/2020,0:00:00,FM-12,220,59
USW00013958,1/26/2020,0:08:00,FM-16,343,59
USW00013958,1/26/2020,0:49:00,FM-16,343,59
USW00013958,1/26/2020,0:51:00,FM-15,343,60
USW00013958,1/26/2020,1:02:00,FM-16,343,59
USW00013958,1/26/2020,1:30:00,FM-16,343,59
USW00013958,1/26/2020,1:37:00,FM-16,343,59
USW00013958,1/26/2020,1:49:00,FM-16,343,59
USW00013958,1/26/2020,1:51:00,FM-15,343,59
USW00013958,1/26/2020,2:02:00,FM-16,343,59
USW00013958,1/26/2020,2:12:00,FM-16,343,59
USW00013958,1/26/2020,2:25:00,FM-16,343,59
USW00013958,1/26/2020,2:35:00,FM-16,343,59
USW00013958,1/26/2020,2:47:00,FM-16,343,59
USW00013958,1/26/2020,2:51:00,FM-15,343,59
USW00013958,1/26/2020,3:12:00,FM-16,343,60
USW00013958,1/26/2020,3:51:00,FM-15,343,59
USW00013958,1/26/2020,4:51:00,FM-15,343,59
USW00013958,1/26/2020,5:12:00,FM-16,343,58
USW00013958,1/26/2020,5:32:00,FM-16,343,57
USW00013958,1/26/2020,5:37:00,FM-16,343,57
USW00013958,1/26/2020,5:47:00,FM-16,343,57
USW00013958,1/26/2020,5:51:00,FM-15,343,57
USW00013958,1/26/2020,5:54:00,FM-16,343,57
USW00013958,1/26/2020,6:00:00,FM-12,220,57
USW00013958,1/26/2020,6:05:00,FM-16,343,57
USW00013958,1/26/2020,6:21:00,FM-16,343,56
USW00013958,1/26/2020,6:26:00,FM-16,343,56
USW00013958,1/26/2020,6:34:00,FM-16,343,56
USW00013958,1/26/2020,6:43:00,FM-16,343,56
USW00013958,1/26/2020,6:51:00,FM-15,343,56
USW00013958,1/26/2020,7:51:00,FM-15,343,56
USW00013958,1/26/2020,8:51:00,FM-15,343,57
USW00013958,1/26/2020,9:51:00,FM-15,343,61
USW00013958,1/26/2020,10:51:00,FM-15,343,66
USW00013958,1/26/2020,11:51:00,FM-15,343,69
USW00013958,1/26/2020,12:00:00,FM-12,220,69
USW00013958,1/26/2020,12:51:00,FM-15,343,72
USW00013958,1/26/2020,13:51:00,FM-15,343,76
USW00013958,1/26/2020,14:51:00,FM-15,343,76
USW00013958,1/26/2020,15:51:00,FM-15,343,78
USW00013958,1/26/2020,16:51:00,FM-15,343,76
USW00013958,1/26/2020,17:51:00,FM-15,343,72
USW00013958,1/26/2020,18:00:00,FM-12,220,72
USW00013958,1/26/2020,18:51:00,FM-15,343,67
USW00013958,1/26/2020,19:51:00,FM-15,343,66
USW00013958,1/26/2020,20:51:00,FM-15,343,62
USW00013958,1/26/2020,21:51:00,FM-15,343,60
USW00013958,1/26/2020,22:51:00,FM-15,343,58
USW00013958,1/26/2020,23:51:00,FM-15,343,55
